http://w3id.org/permafrost/v/illustratedpermafrost/poreice,pore ice,,Ice formed when water freezes in the   pore spaces of soil or rock. ,Did you know? Pore ice may be just visible without a magnifying glass in frozen coarse-grained sands and gravels. It is invisible in fine-grained silts and clays because their pore spaces are so small.,,,,poreice,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/radiator,radiator,,The part of a thermosyphon that extends above the ground and transfers heat into the air. ,"Did you know? You can tell if a thermosyphon is working by pointing a thermal imaging camera at its radiator (also known as a condenser) in the winter. The radiator should appear bright in an image, showing that it's warmer than its surroundings.",,,,radiator,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/relictpermafrost,relict permafrost,,Permafrost that persists in areas where it cannot form today because the environment has warmed. ,Did you know? Some relict permafrost formed only a few hundred years ago when the climate was cooler in the Northern Hemisphere.,,,,relictpermafrost,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/retrogressivethawslump,retrogressive thaw slump,,A bowl-shaped landslide in ice-rich permafrost that enlarges each summer as exposed ground ice melts and the headwall collapses. ,Did you know? These thermokarst landforms have become more common in recent years as the climate has warmed. The discharge of sediment and dissolved salts from the largest retrogressive thaw slumps (called mega-slumps) can affect entire valleys.,,,,retrogressivethawslump,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/rockglacier,rock glacier,,"A thick, tongue-shaped mass of rock and finer material that contains ice within its core and moves slowly down a mountain slope. ",Did you know? The distribution of moving rock glaciers has been used to help predict where permafrost is present in the Alps and the Andes.,,,,rockglacier,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/salinepermafrost,saline permafrost,,Permafrost with a high concentration of salts due to natural factors or pollution. ,"Did you know? Water in saline permafrost may not freeze until its temperature falls well below 0°C. As a result, saline permafrost near 0°C can behave like unfrozen soil in terms of its strength to support buildings or its ability to store contaminants. ",,,,salinepermafrost,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/seasonallyfrozenground,seasonally frozen ground,,Ground that is frozen for more than 15 days per year but thaws annually. ,Did you know? Global climate change over the past few decades has caused the average thickness of seasonally frozen ground to decrease in some non-permafrost areas.,,,,seasonallyfrozenground,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/solifluction,solifluction,,"The slow, downslope movement of the surface layer of the ground resulting from freezing and thawing of the soil. ","Did you know? Solifluction movements of a few millimetres to a few centimetres per year can occuron both permafrost and non-permafrost slopes The process creates characteristic features, including lobes, sheets, steps and stripes.",,,,solifluction,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/spaceframefoundation,space frame foundation,,A network of metal tubes joined together to support a building constructed on permafrost. ,Did you know? Space frame foundations are made up of many connected triangles which are particularly stable shapes. This type of foundation can be easily adjusted to keep a building level even if the ground heaves or settles.  ,,,,spaceframefoundation,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/sporadicpermafrostzone,sporadic permafrost zone,,A geographical area where disconnected bodies of permafrost are estimated to be present beneath more than 10% and less than half of the land surface. ,Did you know? Most of the sporadic permafrost zone in North America is covered by boreal forest.,,,,sporadicpermafrostzone,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/suprapermafrostgroundwater,suprapermafrost groundwater,,Water that occurs in unfrozen parts of the ground above permafrost. ,"Did you know? Suprapermafrost water that emerges onto the ground in the autumn and winter can freeze to form thick layers of aufeis (also known as icings), resulting in problems on some highways.",,,,suprapermafrostgroundwater,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/talik,talik,,A part of the ground at a site with permafrost  that remains unfrozen throughout the year. ,"Did you know? Taliks are present beneath lakes and rivers, even in areas of continuous permafrost, providing the water is deep enough that it does not freeze to the bottom in winter.",,,,talik,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawdepth,thaw depth,,The distance from the ground surface to the top of frozen ground. ,"Did you know? The thaw depth at a permafrost site increases throughout the summer, typically reaching a maximum at the start of autumn when it will be the same as the active-layer thickness.",,,,thawdepth,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawsensitivepermafrost,thaw-sensitive permafrost,,Permafrost containing enough ice that it would lose strength and settle significantly if it were to thaw. ,Did you know? Buildings on thaw-sensitive permafrost are designed  to maintain the frozen ground beneath them. ,,,,thawsensitivepermafrost,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawsettlement,thaw settlement,,"Settling of the ground surface, buildings or infrastructure caused by melt of ice within the soil. ","Did you know? Significant thaw settlement can make buildings and infrastructure unusable, partly because the uneven distribution of ice in the ground means that settling is also uneven.",,,,thawsettlement,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawslumping,thaw slumping,,A landsliding proccess involving the melting of ground ice and the collapse of thawed sediments. ,"Did you know? Thaw slumping is a thermokarst process that is linked to the expansion of retrogressive thaw slumps and thermokarst lakes, as well as coastal erosion.",,,,thawslumping,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawstableground,thaw-stable ground,,Ground that contains little or no ice when frozen and that remains strong if it thaws. ,"Did you know? Thaw-stable ground is typically composed of rock, sands or gravels. ",,,,thawstableground,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thawtube,thaw tube,,A device installed in the ground to monitor the annual thickness of the active layer. ,"Did you know? One type of thaw tube is filled with water and inserted vertically into a hole drilled into the permafrost. A coloured bead placed in the tube descends to the boundary between water and ice, and at the end of summer, it refreezes and marks the base of the active layer.",,,,thawtube,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thermalerosion,thermal erosion,,The erosion of frozen soils by moving water. ,"Did you know? Thermal erosion both melts ground ice and removes the thawed sediment. It creates tunnels and deep channels on slopes, as well as cavities beneath frozen coastal cliffs, lakeshores and river banks, that may suddenly collapse.",,,,thermalerosion,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thermokarst,thermokarst,,"Processes linked to the thaw of ice-rich permafrost, including thaw settlement, thaw slumping, and thermal erosion, and the impacts of these processes on the landscape. ","Did you know? Thermokarst can be started by widespread climate warming or by localized disturbances, such as poor construction practices or forest and tundra fires.",,,,thermokarst,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thermokarstlake,thermokarst lake,,A lake formed or affected by the thaw of ice-rich permafrost. ,Did you know? Thermokarst lakes can expand as their banks thaw and collapse by thaw slumping.,,,,thermokarstlake,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/thermosyphon,thermosyphon,,"A  piping system, with one end buried in the permafrost and the other extending above ground, that transfers heat from the ground to the air in winter without needing a power source (see radiator). ","Did you know? Thermosyphons are often used to prevent the ground from thawing beneath buildings, but the technology was originally developed to cool space capsules re-entering the atmosphere.",,,,thermosyphon,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/trumpetcurve,trumpet curve,,A line graph showing the year's maximum and minimum ground temperatures against depth. ,"Did you know? A trumpet curve is a simple way to summarize ground temperatures at a permafrost site. The two lines meet at depths of 2-20 m, giving the appearance of the bell of a trumpet.",,,,trumpetcurve,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/utilidor,utilidor,,"An insulated box or large conduit, supported above ground, that encloses a network of piping for water supply, sewage and other services in a community constructed on thaw-sensitive permafrost. ",Did you know? Utilidors permit the supply of running water year-round without thawing the permafrost.,,,,utilidor,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
http://w3id.org/permafrost/v/illustratedpermafrost/yedoma,yedoma,,"Very ice-rich permafrost, containing large ice wedges, found in parts of Siberia, Alaska and Yukon that were too dry to be covered by glaciers during the last Ice Age. ","Did you know? Yedoma, also known as ""muck"" in Yukon, has preserved many animal bones and even the bodies of extinct animals, such as the woolly mammoth, Yukon horse, and steppe bison.",,,,yedoma,,,,https://doi.org/10.52381/CPA.permafrostdictionary.1
